transaction_key,transaction_id,date_key,customer_key,account_key,category_key,merchant_key,channel_key,amount,abs_amount,transaction_type,status,is_flagged,is_recurring
3934,TXN-003934,20240817,79,39,10,,7,3098.48,3098.48,Income,Completed,0,1
3935,TXN-003935,20240313,586,474,7,2,3,-398.18,398.18,Expense,Completed,0,0
3936,TXN-003936,20241027,162,685,17,6,5,-124.21,124.21,Expense,Completed,0,1
3937,TXN-003937,20240512,571,977,12,,4,3759.04,3759.04,Income,Completed,0,0
3938,TXN-003938,20240122,498,208,18,18,3,-2631.04,2631.04,Expense,Completed,0,0
3939,TXN-003939,20220425,604,910,11,,1,475.26,475.26,Income,Pending,0,0
3940,TXN-003940,20230719,377,68,7,9,5,-70.03,70.03,Expense,Completed,0,0
3941,TXN-003941,20220718,208,78,3,20,4,-175.54,175.54,Expense,Completed,0,1
3942,TXN-003942,20240403,262,568,3,14,4,-317.5,317.5,Expense,Failed,0,1
3943,TXN-003943,20240222,410,476,15,10,7,-1926.98,1926.98,Expense,Completed,0,1
3944,TXN-003944,20240516,270,563,4,17,3,-469.9,469.9,Expense,Completed,0,0
3945,TXN-003945,20230323,418,92,13,,5,692.24,692.24,Transfer,Completed,0,0
3946,TXN-003946,20241002,517,394,4,4,2,-239.28,239.28,Expense,Completed,0,0
3947,TXN-003947,20231117,145,402,1,12,6,-183.44,183.44,Expense,Pending,0,0
3948,TXN-003948,20220525,323,784,2,19,4,-1098.91,1098.91,Expense,Completed,0,1
3949,TXN-003949,20231109,390,994,6,15,3,-22.93,22.93,Expense,Completed,0,0
3950,TXN-003950,20241014,784,140,7,4,6,-178.86,178.86,Expense,Completed,0,0
3951,TXN-003951,20220305,564,895,13,,4,4852.08,4852.08,Transfer,Failed,0,0
3952,TXN-003952,20241225,180,834,16,5,2,-293.19,293.19,Expense,Completed,0,1
3953,TXN-003953,20241002,758,170,7,4,2,-259.59,259.59,Expense,Failed,0,0
3954,TXN-003954,20240312,535,499,1,5,5,-327.58,327.58,Expense,Pending,0,0
3955,TXN-003955,20230101,76,929,2,19,7,-1120.36,1120.36,Expense,Completed,0,1
3956,TXN-003956,20240229,591,259,4,6,3,-150.62,150.62,Expense,Completed,0,0
3957,TXN-003957,20230827,152,628,4,17,7,-378.0,378.0,Expense,Completed,0,0
3958,TXN-003958,20231221,473,479,2,2,6,-926.04,926.04,Expense,Completed,0,1
3959,TXN-003959,20240613,658,735,8,8,7,-430.58,430.58,Expense,Completed,0,0
3960,TXN-003960,20220511,268,459,18,7,3,-1150.54,1150.54,Expense,Completed,0,0
3961,TXN-003961,20230215,291,174,7,2,5,-395.18,395.18,Expense,Pending,0,0
3962,TXN-003962,20230329,633,560,10,,5,2740.12,2740.12,Income,Completed,0,1
3963,TXN-003963,20240521,179,799,18,4,3,-2323.59,2323.59,Expense,Failed,0,0
3964,TXN-003964,20240802,622,906,10,,7,6981.24,6981.24,Income,Completed,0,1
3965,TXN-003965,20230129,427,787,13,,6,3292.38,3292.38,Transfer,Completed,0,0
3966,TXN-003966,20241021,471,554,7,7,1,-265.0,265.0,Expense,Completed,1,0
3967,TXN-003967,20220427,693,583,2,7,3,-1405.31,1405.31,Expense,Completed,0,1
3968,TXN-003968,20230722,137,134,13,,7,1928.98,1928.98,Transfer,Completed,0,0
3969,TXN-003969,20240316,304,411,10,,6,8317.13,8317.13,Income,Completed,0,1
3970,TXN-003970,20220801,544,774,1,17,2,-119.79,119.79,Expense,Completed,0,0
3971,TXN-003971,20231020,622,906,5,1,7,-8.38,8.38,Expense,Completed,0,0
3972,TXN-003972,20220528,46,380,3,8,1,-225.79,225.79,Expense,Failed,0,1
3973,TXN-003973,20240422,337,606,7,6,4,-429.81,429.81,Expense,Completed,0,0
3974,TXN-003974,20220401,244,21,2,2,6,-1530.66,1530.66,Expense,Completed,0,1
3975,TXN-003975,20241122,205,188,10,,5,9457.69,9457.69,Income,Completed,0,1
3976,TXN-003976,20240902,612,782,1,6,7,-55.18,55.18,Expense,Pending,0,0
3977,TXN-003977,20230720,789,193,7,19,1,-162.53,162.53,Expense,Completed,1,0
3978,TXN-003978,20230220,279,838,7,19,2,-89.15,89.15,Expense,Completed,0,0
3979,TXN-003979,20220820,586,474,10,,2,5390.47,5390.47,Income,Completed,0,1
3980,TXN-003980,20221224,246,656,13,,3,1381.51,1381.51,Transfer,Completed,0,0
3981,TXN-003981,20220210,341,98,1,12,4,-475.13,475.13,Expense,Completed,0,0
3982,TXN-003982,20230426,660,902,4,13,7,-459.65,459.65,Expense,Completed,0,0
3983,TXN-003983,20241014,198,29,4,20,1,-336.43,336.43,Expense,Pending,0,0
3984,TXN-003984,20220801,196,922,2,15,3,-1413.69,1413.69,Expense,Failed,0,1
3985,TXN-003985,20241002,132,935,6,8,7,-67.22,67.22,Expense,Completed,0,0
3986,TXN-003986,20231231,137,165,12,,6,761.72,761.72,Income,Completed,0,0
3987,TXN-003987,20220307,231,201,4,20,5,-192.07,192.07,Expense,Completed,0,0
3988,TXN-003988,20221030,325,329,1,16,7,-354.77,354.77,Expense,Completed,0,0
3989,TXN-003989,20220816,699,657,5,12,7,-76.42,76.42,Expense,Reversed,0,0
3990,TXN-003990,20240823,196,922,3,1,4,-28.11,28.11,Expense,Completed,0,1
3991,TXN-003991,20230510,105,978,10,,1,8964.15,8964.15,Income,Completed,0,1
3992,TXN-003992,20220317,798,269,14,,2,-2239.06,2239.06,Transfer,Completed,0,0
3993,TXN-003993,20230710,151,251,7,16,2,-352.12,352.12,Expense,Completed,0,0
3994,TXN-003994,20220611,97,80,7,18,7,-125.52,125.52,Expense,Completed,0,0
3995,TXN-003995,20241002,622,906,19,5,5,-481.61,481.61,Expense,Completed,0,0
3996,TXN-003996,20230507,359,267,1,7,2,-165.37,165.37,Expense,Completed,0,0
3997,TXN-003997,20240704,262,435,12,,5,1964.63,1964.63,Income,Completed,0,0
3998,TXN-003998,20241214,644,533,1,13,3,-280.6,280.6,Expense,Completed,0,0
3999,TXN-003999,20241019,176,718,4,15,1,-149.16,149.16,Expense,Completed,0,0
4000,TXN-004000,20221007,453,129,4,14,3,-78.29,78.29,Expense,Completed,0,0
4001,TXN-004001,20230526,741,22,12,,4,1999.76,1999.76,Income,Completed,0,0
4002,TXN-004002,20231105,206,113,1,20,5,-57.74,57.74,Expense,Reversed,0,0
4003,TXN-004003,20241024,678,769,14,,4,-2792.38,2792.38,Transfer,Completed,0,0
4004,TXN-004004,20230930,295,415,19,11,3,-402.65,402.65,Expense,Completed,0,0
4005,TXN-004005,20220720,427,665,1,19,2,-113.55,113.55,Expense,Completed,0,0
4006,TXN-004006,20240317,763,333,11,,6,371.06,371.06,Income,Completed,0,0
4007,TXN-004007,20220118,363,6,10,,6,10049.17,10049.17,Income,Failed,0,1
4008,TXN-004008,20221115,298,82,15,6,1,-1317.99,1317.99,Expense,Completed,0,1
4009,TXN-004009,20220808,619,42,4,12,4,-69.68,69.68,Expense,Pending,0,0
4010,TXN-004010,20220619,325,232,3,19,6,-389.87,389.87,Expense,Completed,0,1
4011,TXN-004011,20221028,471,437,12,,4,4368.89,4368.89,Income,Completed,0,0
4012,TXN-004012,20240804,582,485,1,11,1,-434.8,434.8,Expense,Completed,0,0
4013,TXN-004013,20240424,2,4,2,8,5,-2633.89,2633.89,Expense,Completed,0,1
4014,TXN-004014,20220629,782,28,4,7,7,-488.04,488.04,Expense,Completed,0,0
4015,TXN-004015,20220804,753,507,13,,7,2107.54,2107.54,Transfer,Completed,0,0
4016,TXN-004016,20230812,531,323,18,15,6,-2647.33,2647.33,Expense,Completed,0,0
4017,TXN-004017,20240602,506,719,16,7,6,-156.51,156.51,Expense,Pending,0,1
4018,TXN-004018,20230703,231,889,10,,2,11419.96,11419.96,Income,Failed,0,1
4019,TXN-004019,20230225,619,42,5,18,7,-132.08,132.08,Expense,Completed,0,0
4020,TXN-004020,20240504,200,33,16,17,6,-419.1,419.1,Expense,Completed,0,1
4021,TXN-004021,20230501,112,896,13,,3,3447.24,3447.24,Transfer,Completed,0,0
4022,TXN-004022,20230827,20,602,8,8,1,-475.04,475.04,Expense,Completed,0,0
4023,TXN-004023,20240412,337,303,7,13,2,-234.6,234.6,Expense,Failed,0,0
4024,TXN-004024,20230802,24,991,1,2,7,-372.13,372.13,Expense,Completed,0,0
4025,TXN-004025,20231201,92,678,13,,2,664.51,664.51,Transfer,Completed,1,0
4026,TXN-004026,20240430,352,765,2,15,6,-1892.28,1892.28,Expense,Reversed,0,1
4027,TXN-004027,20231223,24,991,10,,2,7838.66,7838.66,Income,Completed,1,1
4028,TXN-004028,20230130,596,448,10,,2,2614.25,2614.25,Income,Completed,0,1
4029,TXN-004029,20230626,322,690,3,5,1,-133.34,133.34,Expense,Pending,0,1
4030,TXN-004030,20220213,323,175,11,,1,172.97,172.97,Income,Completed,0,0
4031,TXN-004031,20231127,308,339,2,1,6,-1848.37,1848.37,Expense,Completed,1,1
4032,TXN-004032,20220903,2,4,17,20,5,-122.6,122.6,Expense,Completed,0,1
4033,TXN-004033,20231023,90,618,4,7,2,-110.54,110.54,Expense,Completed,0,0
4034,TXN-004034,20240529,558,617,4,4,7,-138.99,138.99,Expense,Completed,0,0
4035,TXN-004035,20220731,91,676,7,8,6,-295.28,295.28,Expense,Failed,0,0
4036,TXN-004036,20240202,250,488,17,3,4,-108.78,108.78,Expense,Completed,0,1
4037,TXN-004037,20230327,567,370,10,,2,6616.6,6616.6,Income,Completed,0,1
4038,TXN-004038,20230615,291,174,3,9,6,-288.68,288.68,Expense,Completed,0,1
4039,TXN-004039,20221104,613,601,2,8,2,-1355.91,1355.91,Expense,Completed,0,1
4040,TXN-004040,20240511,197,907,2,7,1,-2770.26,2770.26,Expense,Completed,0,1
4041,TXN-004041,20220307,250,177,13,,2,4051.01,4051.01,Transfer,Completed,0,0
4042,TXN-004042,20241014,325,329,11,,4,111.24,111.24,Income,Completed,0,0
4043,TXN-004043,20240117,658,501,4,13,6,-335.49,335.49,Expense,Completed,0,0
4044,TXN-004044,20231008,109,938,5,12,2,-16.97,16.97,Expense,Failed,0,0
4045,TXN-004045,20230319,791,54,16,12,3,-186.13,186.13,Expense,Failed,0,1
4046,TXN-004046,20220622,586,474,13,,5,194.63,194.63,Transfer,Completed,0,0
4047,TXN-004047,20240617,109,572,13,,2,3250.28,3250.28,Transfer,Failed,0,0
4048,TXN-004048,20240710,628,637,11,,3,181.9,181.9,Income,Completed,0,0
4049,TXN-004049,20230215,114,461,10,,4,3557.2,3557.2,Income,Completed,0,1
4050,TXN-004050,20220730,350,213,1,13,4,-29.04,29.04,Expense,Completed,0,0
4051,TXN-004051,20241211,442,776,8,9,4,-426.89,426.89,Expense,Failed,0,0
4052,TXN-004052,20220522,615,939,3,2,1,-358.54,358.54,Expense,Completed,0,1
4053,TXN-004053,20220308,395,996,1,11,3,-58.73,58.73,Expense,Completed,0,0
4054,TXN-004054,20220321,684,826,19,16,4,-233.13,233.13,Expense,Completed,0,0
4055,TXN-004055,20240702,106,569,1,7,3,-164.17,164.17,Expense,Completed,0,0
4056,TXN-004056,20230915,508,816,16,13,3,-213.26,213.26,Expense,Completed,0,1
4057,TXN-004057,20240317,42,539,5,19,2,-108.26,108.26,Expense,Completed,0,0
4058,TXN-004058,20230413,270,759,1,12,6,-127.58,127.58,Expense,Completed,0,0
4059,TXN-004059,20240215,517,917,7,5,7,-49.06,49.06,Expense,Completed,0,0
4060,TXN-004060,20230928,664,451,2,11,3,-1263.88,1263.88,Expense,Completed,0,1
4061,TXN-004061,20240818,517,917,8,13,5,-123.73,123.73,Expense,Failed,0,0
4062,TXN-004062,20220409,577,908,12,,7,1985.58,1985.58,Income,Completed,0,0
4063,TXN-004063,20241027,703,496,14,,3,-1745.43,1745.43,Transfer,Completed,0,0
4064,TXN-004064,20220614,634,727,14,,3,-4885.29,4885.29,Transfer,Failed,0,0
4065,TXN-004065,20220513,472,212,2,7,2,-1726.89,1726.89,Expense,Completed,0,1
4066,TXN-004066,20230707,758,170,10,,5,10006.69,10006.69,Income,Reversed,0,1
4067,TXN-004067,20220123,598,90,7,20,4,-257.43,257.43,Expense,Completed,0,0
4068,TXN-004068,20240718,637,706,6,13,4,-8.54,8.54,Expense,Completed,0,0
4069,TXN-004069,20240715,725,192,7,5,2,-234.02,234.02,Expense,Completed,0,0
4070,TXN-004070,20220329,61,144,7,11,7,-481.72,481.72,Expense,Completed,0,0
4071,TXN-004071,20220410,645,480,18,7,6,-981.47,981.47,Expense,Completed,0,0
4072,TXN-004072,20220917,254,285,1,15,6,-396.41,396.41,Expense,Completed,0,0
4073,TXN-004073,20220510,673,277,2,13,5,-2340.58,2340.58,Expense,Completed,0,1
4074,TXN-004074,20240115,699,468,6,3,3,-119.19,119.19,Expense,Completed,0,0
4075,TXN-004075,20240407,358,966,2,19,3,-1194.06,1194.06,Expense,Completed,0,1
4076,TXN-004076,20231004,279,154,10,,2,9964.12,9964.12,Income,Completed,0,1
4077,TXN-004077,20230127,209,509,8,5,5,-497.65,497.65,Expense,Completed,0,0
4078,TXN-004078,20220605,305,985,15,5,1,-1292.24,1292.24,Expense,Completed,0,1
4079,TXN-004079,20240129,685,289,15,17,1,-1195.11,1195.11,Expense,Completed,0,1
4080,TXN-004080,20220503,205,156,9,18,6,-202.03,202.03,Expense,Pending,1,0
4081,TXN-004081,20230604,623,63,7,12,7,-186.13,186.13,Expense,Completed,0,0
4082,TXN-004082,20220709,168,878,1,7,3,-246.39,246.39,Expense,Completed,0,0
4083,TXN-004083,20230822,415,712,10,,4,10267.72,10267.72,Income,Completed,0,1
4084,TXN-004084,20241208,543,963,11,,3,422.57,422.57,Income,Completed,0,0
4085,TXN-004085,20221015,108,358,4,14,6,-481.1,481.1,Expense,Completed,0,0
4086,TXN-004086,20240408,490,262,9,9,6,-426.44,426.44,Expense,Completed,0,0
4087,TXN-004087,20220731,791,54,1,14,5,-400.22,400.22,Expense,Completed,0,0
4088,TXN-004088,20240303,699,468,10,,5,7106.86,7106.86,Income,Completed,0,1
4089,TXN-004089,20231011,635,952,3,2,1,-21.89,21.89,Expense,Completed,0,1
4090,TXN-004090,20240830,638,178,3,19,2,-365.38,365.38,Expense,Completed,0,1
4091,TXN-004091,20240315,727,204,5,19,4,-34.26,34.26,Expense,Pending,0,0
4092,TXN-004092,20231103,649,433,1,12,1,-232.0,232.0,Expense,Completed,0,0
4093,TXN-004093,20221221,48,711,14,,6,-3233.25,3233.25,Transfer,Completed,0,0
4094,TXN-004094,20230307,718,41,10,,1,7035.08,7035.08,Income,Completed,0,1
4095,TXN-004095,20230109,161,381,15,18,1,-999.75,999.75,Expense,Pending,1,1
4096,TXN-004096,20230915,490,262,1,4,6,-271.4,271.4,Expense,Completed,0,0
4097,TXN-004097,20240319,62,561,14,,6,-4954.61,4954.61,Transfer,Completed,0,0
4098,TXN-004098,20230511,206,138,4,4,7,-203.29,203.29,Expense,Completed,0,0
4099,TXN-004099,20220514,206,325,11,,4,316.56,316.56,Income,Completed,0,0
4100,TXN-004100,20230103,713,851,1,14,6,-316.84,316.84,Expense,Completed,0,0
4101,TXN-004101,20240205,502,651,14,,5,-2070.19,2070.19,Transfer,Completed,0,0
4102,TXN-004102,20240512,612,782,13,,3,571.58,571.58,Transfer,Completed,0,0
4103,TXN-004103,20230620,14,310,17,15,1,-105.54,105.54,Expense,Pending,0,1
4104,TXN-004104,20220416,725,192,16,16,6,-223.15,223.15,Expense,Pending,0,1
4105,TXN-004105,20220427,398,580,3,18,7,-181.68,181.68,Expense,Reversed,0,1
4106,TXN-004106,20231019,332,756,10,,5,1739.32,1739.32,Income,Completed,0,1
4107,TXN-004107,20220306,189,243,1,12,4,-119.88,119.88,Expense,Reversed,0,0
4108,TXN-004108,20240612,405,570,14,,4,-3561.32,3561.32,Transfer,Failed,0,0
4109,TXN-004109,20241119,720,696,5,17,5,-34.12,34.12,Expense,Pending,0,0
4110,TXN-004110,20231005,230,887,3,16,6,-49.38,49.38,Expense,Pending,0,1
4111,TXN-004111,20230715,30,528,1,10,1,-372.81,372.81,Expense,Completed,0,0
4112,TXN-004112,20240529,35,965,12,,6,440.15,440.15,Income,Failed,0,0
4113,TXN-004113,20230109,127,644,14,,4,-4196.37,4196.37,Transfer,Completed,0,0
4114,TXN-004114,20230603,84,791,13,,3,2823.12,2823.12,Transfer,Completed,0,0
4115,TXN-004115,20221226,658,501,2,14,7,-1748.19,1748.19,Expense,Completed,0,1
4116,TXN-004116,20230207,785,819,5,2,3,-34.94,34.94,Expense,Completed,0,0
4117,TXN-004117,20230518,777,440,6,13,4,-134.12,134.12,Expense,Completed,0,0
4118,TXN-004118,20230114,41,393,5,1,4,-96.49,96.49,Expense,Completed,0,0
4119,TXN-004119,20240612,308,806,1,18,3,-259.79,259.79,Expense,Completed,0,0
4120,TXN-004120,20240313,706,481,6,7,2,-8.34,8.34,Expense,Pending,0,0
4121,TXN-004121,20220728,555,332,11,,7,320.04,320.04,Income,Completed,0,0
4122,TXN-004122,20230131,203,942,6,20,1,-35.06,35.06,Expense,Completed,0,0
4123,TXN-004123,20221225,751,409,15,14,5,-1404.01,1404.01,Expense,Completed,0,1
4124,TXN-004124,20221122,798,984,8,19,6,-269.03,269.03,Expense,Completed,0,0
4125,TXN-004125,20231231,230,887,16,12,2,-267.15,267.15,Expense,Completed,0,1
4126,TXN-004126,20220521,355,884,3,19,2,-327.94,327.94,Expense,Completed,0,1
4127,TXN-004127,20240908,310,142,5,1,4,-28.57,28.57,Expense,Pending,0,0
4128,TXN-004128,20221220,598,90,17,17,4,-87.76,87.76,Expense,Pending,1,1
4129,TXN-004129,20241003,338,86,1,2,3,-393.01,393.01,Expense,Completed,0,0
4130,TXN-004130,20220404,718,139,9,6,4,-111.36,111.36,Expense,Completed,0,0
4131,TXN-004131,20231227,275,132,7,10,4,-476.49,476.49,Expense,Completed,0,0
4132,TXN-004132,20221225,184,931,10,,4,13097.89,13097.89,Income,Failed,0,1
4133,TXN-004133,20230715,566,297,11,,3,54.52,54.52,Income,Completed,0,0
4134,TXN-004134,20240810,447,302,8,16,6,-21.73,21.73,Expense,Completed,0,0
4135,TXN-004135,20220526,749,406,12,,3,2790.73,2790.73,Income,Completed,0,0
4136,TXN-004136,20240601,430,862,5,3,1,-131.65,131.65,Expense,Completed,0,0
4137,TXN-004137,20220117,283,211,11,,5,79.41,79.41,Income,Completed,0,0
4138,TXN-004138,20240210,743,3,10,,5,13861.52,13861.52,Income,Completed,0,1
4139,TXN-004139,20240412,664,451,18,13,5,-844.0,844.0,Expense,Completed,0,0
4140,TXN-004140,20221222,209,983,14,,1,-4147.28,4147.28,Transfer,Completed,0,0
4141,TXN-004141,20230203,516,155,14,,2,-2961.15,2961.15,Transfer,Completed,0,0
4142,TXN-004142,20220728,469,226,15,5,4,-1415.17,1415.17,Expense,Completed,0,1
4143,TXN-004143,20240127,703,496,13,,5,4018.34,4018.34,Transfer,Completed,0,0
4144,TXN-004144,20220427,186,431,19,17,4,-175.28,175.28,Expense,Completed,0,0
4145,TXN-004145,20240610,699,657,13,,3,4142.3,4142.3,Transfer,Completed,0,0
4146,TXN-004146,20220407,231,201,18,6,7,-2846.3,2846.3,Expense,Completed,0,0
4147,TXN-004147,20230203,85,760,10,,1,14857.86,14857.86,Income,Completed,0,1
4148,TXN-004148,20241107,698,346,10,,4,2749.88,2749.88,Income,Pending,0,1
4149,TXN-004149,20230427,544,774,18,10,5,-2961.81,2961.81,Expense,Completed,0,0
4150,TXN-004150,20240204,427,520,5,15,1,-52.64,52.64,Expense,Reversed,0,0
4151,TXN-004151,20220408,382,802,3,6,3,-228.28,228.28,Expense,Completed,0,1
4152,TXN-004152,20220416,232,666,3,16,3,-182.37,182.37,Expense,Completed,0,1
4153,TXN-004153,20230411,301,853,18,9,6,-2230.13,2230.13,Expense,Completed,0,0
4154,TXN-004154,20240107,269,304,5,1,6,-35.15,35.15,Expense,Completed,0,0
4155,TXN-004155,20221001,159,372,1,9,2,-83.02,83.02,Expense,Pending,0,0
4156,TXN-004156,20220406,419,477,1,11,7,-392.45,392.45,Expense,Completed,0,0
4157,TXN-004157,20231013,161,381,9,13,5,-369.77,369.77,Expense,Completed,0,0
4158,TXN-004158,20230918,770,320,5,6,5,-47.28,47.28,Expense,Completed,0,0
4159,TXN-004159,20231229,687,940,10,,7,2739.82,2739.82,Income,Completed,0,1
4160,TXN-004160,20230130,475,702,1,11,2,-37.92,37.92,Expense,Completed,0,0
4161,TXN-004161,20240815,340,312,1,18,4,-174.83,174.83,Expense,Completed,0,0
4162,TXN-004162,20220417,75,250,1,14,4,-376.09,376.09,Expense,Failed,0,0
4163,TXN-004163,20230919,422,12,4,8,1,-374.64,374.64,Expense,Failed,0,0
4164,TXN-004164,20221220,422,12,3,17,4,-335.96,335.96,Expense,Completed,0,1
4165,TXN-004165,20230729,644,344,6,5,7,-125.83,125.83,Expense,Completed,0,0
4166,TXN-004166,20230811,240,636,11,,7,448.26,448.26,Income,Pending,0,0
4167,TXN-004167,20230214,97,997,7,15,4,-148.66,148.66,Expense,Completed,0,0
4168,TXN-004168,20240716,262,435,10,,7,6579.33,6579.33,Income,Failed,0,1
4169,TXN-004169,20240901,618,58,15,8,3,-1198.59,1198.59,Expense,Completed,0,1
4170,TXN-004170,20240326,384,449,11,,6,224.44,224.44,Income,Completed,0,0
4171,TXN-004171,20220313,609,354,5,17,5,-99.37,99.37,Expense,Completed,0,0
4172,TXN-004172,20220616,627,527,13,,5,1849.31,1849.31,Transfer,Completed,0,0
4173,TXN-004173,20230111,2,681,11,,7,186.53,186.53,Income,Failed,0,0
4174,TXN-004174,20240919,707,484,2,1,5,-1601.56,1601.56,Expense,Completed,0,1
4175,TXN-004175,20220527,703,198,11,,5,263.81,263.81,Income,Pending,0,0
4176,TXN-004176,20230717,492,51,13,,5,1130.11,1130.11,Transfer,Completed,0,0
4177,TXN-004177,20240508,476,574,4,6,7,-110.56,110.56,Expense,Completed,0,0
4178,TXN-004178,20230904,489,647,4,14,5,-410.02,410.02,Expense,Completed,0,0
4179,TXN-004179,20220225,474,698,10,,5,13549.62,13549.62,Income,Failed,0,1
4180,TXN-004180,20220816,6,387,5,8,2,-81.17,81.17,Expense,Failed,0,0
4181,TXN-004181,20231031,699,468,2,17,2,-2238.26,2238.26,Expense,Completed,0,1
4182,TXN-004182,20241112,548,350,10,,3,12419.7,12419.7,Income,Completed,0,1
4183,TXN-004183,20241031,451,457,10,,3,13510.84,13510.84,Income,Completed,0,1
4184,TXN-004184,20240213,229,340,10,,7,6733.28,6733.28,Income,Completed,0,1
4185,TXN-004185,20220103,35,893,6,14,3,-40.87,40.87,Expense,Completed,0,0
4186,TXN-004186,20220903,152,628,13,,5,1989.18,1989.18,Transfer,Completed,0,0
4187,TXN-004187,20240629,516,155,10,,6,10098.48,10098.48,Income,Completed,1,1
4188,TXN-004188,20240216,439,545,12,,7,4620.18,4620.18,Income,Completed,1,0
4189,TXN-004189,20220324,480,814,10,,3,10041.49,10041.49,Income,Completed,0,1
4190,TXN-004190,20220819,658,501,7,15,2,-479.05,479.05,Expense,Failed,0,0
4191,TXN-004191,20231230,653,50,3,17,5,-93.77,93.77,Expense,Completed,0,1
4192,TXN-004192,20231220,159,372,4,16,3,-193.41,193.41,Expense,Completed,0,0
4193,TXN-004193,20240125,675,362,3,4,3,-81.25,81.25,Expense,Pending,1,1
4194,TXN-004194,20221015,427,520,9,11,4,-207.83,207.83,Expense,Completed,0,0
4195,TXN-004195,20220422,613,601,5,12,6,-125.33,125.33,Expense,Completed,0,0
4196,TXN-004196,20231112,109,572,14,,5,-1759.56,1759.56,Transfer,Failed,0,0
4197,TXN-004197,20240113,510,551,8,20,6,-284.73,284.73,Expense,Completed,0,0
4198,TXN-004198,20230717,537,331,1,6,1,-160.83,160.83,Expense,Completed,0,0
4199,TXN-004199,20230521,523,45,14,,5,-220.97,220.97,Transfer,Completed,0,0
4200,TXN-004200,20230104,615,939,1,13,2,-116.72,116.72,Expense,Failed,0,0
4201,TXN-004201,20230228,460,487,16,17,5,-245.76,245.76,Expense,Pending,0,1
4202,TXN-004202,20231128,727,204,12,,6,1793.84,1793.84,Income,Reversed,0,0
4203,TXN-004203,20240213,23,894,10,,5,8014.77,8014.77,Income,Completed,0,1
4204,TXN-004204,20231029,48,615,6,3,7,-70.1,70.1,Expense,Completed,0,0
4205,TXN-004205,20240811,516,155,4,1,7,-136.87,136.87,Expense,Completed,0,0
4206,TXN-004206,20230606,355,886,1,12,2,-218.61,218.61,Expense,Failed,0,0
4207,TXN-004207,20240816,658,501,13,,1,4366.53,4366.53,Transfer,Completed,0,0
4208,TXN-004208,20241222,727,405,2,18,4,-2588.03,2588.03,Expense,Completed,1,1
4209,TXN-004209,20240526,5,672,13,,7,624.78,624.78,Transfer,Completed,1,0
4210,TXN-004210,20230424,250,488,5,1,2,-10.85,10.85,Expense,Failed,0,0
4211,TXN-004211,20231008,222,79,10,,6,7068.27,7068.27,Income,Completed,0,1
4212,TXN-004212,20240806,323,784,7,18,7,-318.59,318.59,Expense,Completed,0,0
4213,TXN-004213,20240117,721,11,2,11,6,-2893.32,2893.32,Expense,Completed,0,1
4214,TXN-004214,20220428,205,156,16,12,4,-100.7,100.7,Expense,Completed,0,1
4215,TXN-004215,20220210,569,72,4,8,5,-332.61,332.61,Expense,Completed,0,0
4216,TXN-004216,20220102,279,465,14,,5,-2142.12,2142.12,Transfer,Completed,0,0
4217,TXN-004217,20220224,371,436,8,4,5,-486.89,486.89,Expense,Completed,0,0
4218,TXN-004218,20231123,582,485,5,9,2,-50.39,50.39,Expense,Completed,0,0
4219,TXN-004219,20220219,187,416,12,,5,528.15,528.15,Income,Failed,0,0
